,Zip,Nature,Year,Counts,2010Pop,Per100k
4608,15122,111,2015,1,20131,4.967463116586359
4609,15122,111,2017,2,20131,9.934926233172718
4610,15122,111,2018,1,20131,4.967463116586359
4611,15122,132,2016,1,20131,4.967463116586359
4612,15122,143,2016,1,20131,4.967463116586359
4613,15126,1311,2018,1,7014,14.257199885942402
4614,15126,1972,2015,1,7014,14.257199885942402
4615,15131,111,2016,1,8240,12.135922330097086
4616,15131,111,2018,2,8240,24.271844660194173
4617,15132,1231,2018,1,21472,4.657228017883756
4618,15132,1522,2015,1,21472,4.657228017883756
4619,15132,185,2018,1,21472,4.657228017883756
4620,15132,1971,2015,1,21472,4.657228017883756
4621,15135,111,2015,1,5139,19.45903872348706
4622,15136,1311,2015,1,21849,4.576868506567806
4623,15136,133,2016,1,21849,4.576868506567806
4624,15136,1533,2016,1,21849,4.576868506567806
4625,15136,1972,2015,1,21849,4.576868506567806
4626,15136,1972,2018,1,21849,4.576868506567806
4627,15137,10,2016,1,10228,9.777082518576456
4628,15137,1510,2016,1,10228,9.777082518576456
4629,15139,111,2018,1,6307,15.855398763278897
4630,15140,1960,2015,1,3294,30.35822707953856
4631,15143,111,2016,1,19660,5.08646998982706
4632,15143,111,2017,1,19660,5.08646998982706
4633,15143,133,2018,1,19660,5.08646998982706
4634,15144,1839,2018,1,4142,24.142926122646063
4635,15144,1972,2015,1,4142,24.142926122646063
4636,15145,10,2015,1,7132,14.021312394840157
4637,15145,111,2018,1,7132,14.021312394840157
4638,15146,111,2015,1,28323,3.530699431557392
4639,15146,111,2016,1,28323,3.530699431557392
4640,15146,111,2017,1,28323,3.530699431557392
4641,15146,111,2018,1,28323,3.530699431557392
4642,15146,1311,2017,1,28323,3.530699431557392
4643,15146,1522,2016,1,28323,3.530699431557392
4644,15146,1972,2016,1,28323,3.530699431557392
4645,15146,1972,2017,2,28323,7.061398863114784
4646,15147,10,2016,1,17395,5.748778384593274
4647,15147,111,2017,1,17395,5.748778384593274
4648,15147,1849,2018,1,17395,5.748778384593274
4649,15147,194,2016,1,17395,5.748778384593274
4650,15148,111,2015,1,2814,35.536602700781806
4651,15201,111,2016,1,12713,7.865963973884999
4652,15201,111,2018,1,12713,7.865963973884999
4653,15201,1520,2018,1,12713,7.865963973884999
4654,15201,1831,2018,1,12713,7.865963973884999
4655,15201,1960,2017,1,12713,7.865963973884999
4656,15201,1972,2015,1,12713,7.865963973884999
4657,15203,111,2016,1,9949,10.05126143330988
4658,15203,111,2017,2,9949,20.10252286661976
4659,15204,1522,2016,1,8329,12.006243246488173
4660,15205,10,2017,1,21865,4.5735193231191404
4661,15205,111,2016,4,21865,18.294077292476562
4662,15205,111,2017,1,21865,4.5735193231191404
4663,15205,111,2018,1,21865,4.5735193231191404
4664,15205,1311,2017,2,21865,9.147038646238281
4665,15205,132,2017,1,21865,4.5735193231191404
4666,15205,143,2018,1,21865,4.5735193231191404
4667,15205,160,2018,1,21865,4.5735193231191404
4668,15205,193,2015,1,21865,4.5735193231191404
4669,15205,1972,2016,1,21865,4.5735193231191404
4670,15205,1972,2017,1,21865,4.5735193231191404
4671,15206,10,2015,1,28615,3.4946706272933774
4672,15206,111,2015,1,28615,3.4946706272933774
4673,15206,1311,2015,1,28615,3.4946706272933774
4674,15206,132,2016,2,28615,6.989341254586755
4675,15206,133,2018,1,28615,3.4946706272933774
4676,15206,1972,2015,1,28615,3.4946706272933774
4677,15207,1311,2015,1,11268,8.874689385871495
4678,15207,1972,2016,1,11268,8.874689385871495
4679,15208,1231,2018,1,10406,9.609840476648086
4680,15209,111,2016,2,12438,16.079755587715066
4681,15210,1311,2017,1,25954,3.8529706403637203
4682,15210,1972,2016,1,25954,3.8529706403637203
4683,15210,1972,2018,1,25954,3.8529706403637203
4684,15212,111,2015,1,27895,3.5848718408316906
4685,15212,111,2016,3,27895,10.75461552249507
4686,15212,111,2017,2,27895,7.169743681663381
4687,15212,111,2018,2,27895,7.169743681663381
4688,15212,1311,2016,1,27895,3.5848718408316906
4689,15212,1311,2017,2,27895,7.169743681663381
4690,15212,132,2016,1,27895,3.5848718408316906
4691,15212,133,2016,1,27895,3.5848718408316906
4692,15212,161,2018,1,27895,3.5848718408316906
4693,15212,1729,2016,1,27895,3.5848718408316906
4694,15212,1839,2018,1,27895,3.5848718408316906
4695,15212,194,2017,1,27895,3.5848718408316906
4696,15212,1963,2016,1,27895,3.5848718408316906
4697,15212,1966,2017,1,27895,3.5848718408316906
4698,15213,10,2016,1,30844,3.242121644404098
4699,15213,10,2017,1,30844,3.242121644404098
4700,15213,111,2015,2,30844,6.484243288808196
4701,15213,111,2016,1,30844,3.242121644404098
4702,15213,111,2018,2,30844,6.484243288808196
4703,15213,1311,2015,1,30844,3.242121644404098
4704,15213,193,2017,1,30844,3.242121644404098
4705,15213,194,2018,1,30844,3.242121644404098
4706,15214,111,2016,1,14352,6.967670011148272
4707,15215,111,2016,1,12615,7.927070947284978
4708,15215,193,2018,1,12615,7.927070947284978
4709,15215,194,2015,1,12615,7.927070947284978
4710,15216,111,2015,1,23350,4.282655246252677
4711,15217,10,2015,1,27220,3.673769287288758
4712,15217,111,2015,1,27220,3.673769287288758
4713,15217,133,2018,1,27220,3.673769287288758
4714,15217,185,2016,1,27220,3.673769287288758
4715,15218,111,2018,1,13851,7.219695328857122
4716,15218,132,2018,1,13851,7.219695328857122
4717,15219,111,2018,1,16696,5.989458552946814
4718,15219,1311,2016,1,16696,5.989458552946814
4719,15219,1839,2015,1,16696,5.989458552946814
4720,15219,1972,2017,1,16696,5.989458552946814
4721,15220,111,2015,2,17718,11.287955751213454
4722,15221,111,2018,1,31060,3.2195750160978753
4723,15221,1311,2018,1,31060,3.2195750160978753
4724,15221,132,2015,1,31060,3.2195750160978753
4725,15221,162,2016,1,31060,3.2195750160978753
4726,15222,111,2015,2,3294,60.71645415907712
4727,15222,111,2016,2,3294,60.71645415907712
4728,15222,111,2017,2,3294,60.71645415907712
4729,15222,1311,2017,1,3294,30.35822707953856
4730,15222,132,2015,1,3294,30.35822707953856
4731,15222,143,2018,1,3294,30.35822707953856
4732,15222,1520,2017,1,3294,30.35822707953856
4733,15222,1831,2018,1,3294,30.35822707953856
4734,15222,1972,2015,1,3294,30.35822707953856
4735,15222,1972,2018,1,3294,30.35822707953856
4736,15223,10,2016,1,7236,13.819789939192924
4737,15223,111,2017,1,7236,13.819789939192924
4738,15224,111,2015,1,10141,9.860960457548565
4739,15224,111,2018,1,10141,9.860960457548565
4740,15224,1972,2017,1,10141,9.860960457548565
4741,15225,111,2018,1,1084,92.25092250922509
4742,15225,120,2015,1,1084,92.25092250922509
4743,15225,150,2018,1,1084,92.25092250922509
4744,15225,1520,2015,1,1084,92.25092250922509
4745,15225,1839,2016,1,1084,92.25092250922509
4746,15226,1311,2015,1,13974,7.156147130385
4747,15226,1520,2016,1,13974,7.156147130385
4748,15227,111,2016,1,28156,3.551640858076431
4749,15227,1720,2016,1,28156,3.551640858076431
4750,15227,1831,2016,1,28156,3.551640858076431
4751,15229,111,2018,1,13825,7.233273056057866
4752,15232,111,2017,1,11374,8.791981712678037
4753,15232,1311,2015,2,11374,17.583963425356075
4754,15234,111,2017,1,14056,7.114399544678429
4755,15234,1311,2015,1,14056,7.114399544678429
4756,15235,111,2018,2,34580,5.78368999421631
4757,15235,1311,2017,1,34580,2.891844997108155
4758,15235,161,2016,1,34580,2.891844997108155
4759,15236,111,2015,1,29724,3.364284753061499
4760,15236,111,2016,1,29724,3.364284753061499
4761,15236,111,2018,3,29724,10.092854259184497
4762,15236,1311,2017,1,29724,3.364284753061499
4763,15236,133,2018,1,29724,3.364284753061499
4764,15236,1960,2015,1,29724,3.364284753061499
4765,15237,10,2015,2,41895,4.773839360305526
4766,15237,10,2018,1,41895,2.386919680152763
4767,15237,111,2017,1,41895,2.386919680152763
4768,15237,111,2018,1,41895,2.386919680152763
4769,15237,1212,2018,1,41895,2.386919680152763
4770,15237,124,2016,1,41895,2.386919680152763
4771,15237,132,2017,1,41895,2.386919680152763
4772,15237,1972,2016,1,41895,2.386919680152763
4773,15238,10,2015,1,13162,7.59762953958365
4774,15238,10,2016,1,13162,7.59762953958365
4775,15238,111,2015,2,13162,15.1952590791673
4776,15238,1311,2016,1,13162,7.59762953958365
4777,15238,132,2015,1,13162,7.59762953958365
4778,15238,160,2016,1,13162,7.59762953958365
4779,15238,194,2018,1,13162,7.59762953958365
4780,15238,1972,2017,1,13162,7.59762953958365
4781,15239,160,2018,1,21024,4.756468797564688
4782,15239,1972,2016,1,21024,4.756468797564688
4783,15241,10,2015,1,20395,4.9031625398381955
4784,15241,1311,2015,1,20395,4.9031625398381955
4785,15241,1311,2017,1,20395,4.9031625398381955
4786,15301,111,2015,2,49331,4.054245808923395
4787,15301,111,2017,2,49331,4.054245808923395
4788,15301,111,2018,4,49331,8.10849161784679
4789,15301,1231,2017,1,49331,2.0271229044616974
4790,15301,1311,2015,2,49331,4.054245808923395
4791,15301,132,2015,1,49331,2.0271229044616974
4792,15301,132,2018,1,49331,2.0271229044616974
4793,15301,194,2015,1,49331,2.0271229044616974
4794,15310,111,2016,1,290,344.82758620689657
4795,15311,111,2016,1,1391,71.89072609633358
4796,15315,1311,2015,1,776,128.8659793814433
4797,15317,111,2016,1,36535,2.737101409607226
4798,15317,111,2017,2,36535,5.474202819214452
4799,15317,111,2018,1,36535,2.737101409607226
4800,15317,120,2018,1,36535,2.737101409607226
4801,15317,1311,2015,1,36535,2.737101409607226
4802,15317,1311,2016,2,36535,5.474202819214452
4803,15317,1311,2017,1,36535,2.737101409607226
4804,15317,1311,2018,2,36535,5.474202819214452
4805,15317,132,2018,1,36535,2.737101409607226
4806,15323,111,2016,1,4542,22.016732716864816
4807,15323,1311,2016,1,4542,22.016732716864816
4808,15323,160,2016,1,4542,22.016732716864816
4809,15329,10,2015,1,1709,58.51375073142189
4810,15330,111,2016,1,5299,18.87148518588413
4811,15330,111,2017,1,5299,18.87148518588413
4812,15330,111,2018,2,5299,37.74297037176826
4813,15330,1311,2017,1,5299,18.87148518588413
4814,15330,1523,2016,1,5299,18.87148518588413
4815,15330,160,2015,1,5299,18.87148518588413
4816,15330,1972,2018,1,5299,18.87148518588413
4817,15332,111,2015,1,8148,12.272950417280313
4818,15332,1311,2015,1,8148,12.272950417280313
4819,15334,194,2018,1,113,884.9557522123894
4820,15337,133,2017,1,744,134.40860215053763
4821,15342,111,2017,1,4818,20.755500207555002
4822,15342,111,2018,1,4818,20.755500207555002
4823,15342,1233,2016,1,4818,20.755500207555002
4824,15342,1311,2015,1,4818,20.755500207555002
4825,15342,1311,2016,1,4818,20.755500207555002
4826,15344,1311,2017,2,1450,137.9310344827586
4827,15345,111,2018,1,1642,60.90133982947624
4828,15345,1311,2017,1,1642,60.90133982947624
4829,15349,111,2017,1,1737,57.57052389176742
4830,15359,111,2018,1,174,574.7126436781609
4831,15359,132,2016,1,174,574.7126436781609
4832,15370,111,2018,1,14870,6.724949562878279
4833,15370,1311,2015,1,14870,6.724949562878279
4834,15370,1311,2017,1,14870,6.724949562878279
4835,15370,1530,2018,1,14870,6.724949562878279
4836,15370,1971,2016,1,14870,6.724949562878279
4837,15370,1972,2018,1,14870,6.724949562878279
4838,15380,111,2018,1,719,139.08205841446454
4839,15380,1972,2018,1,719,139.08205841446454
4840,15401,111,2015,1,32288,3.097125867195243
4841,15401,111,2016,2,32288,6.194251734390486
4842,15401,111,2017,1,32288,3.097125867195243
4843,15401,1232,2018,1,32288,3.097125867195243
4844,15401,1311,2017,1,32288,3.097125867195243
4845,15401,133,2017,1,32288,3.097125867195243
4846,15401,160,2018,1,32288,3.097125867195243
4847,15401,1834,2016,1,32288,3.097125867195243
4848,15401,1972,2015,1,32288,3.097125867195243
4849,15417,1311,2015,2,9469,21.121554546414615
4850,15417,133,2017,1,9469,10.560777273207307
4851,15417,1520,2015,1,9469,10.560777273207307
4852,15417,194,2015,1,9469,10.560777273207307
4853,15423,111,2016,1,1781,56.14823133071309
4854,15423,1312,2015,1,1781,56.14823133071309
4855,15425,111,2016,1,19270,5.1894135962636225
4856,15425,1971,2015,1,19270,5.1894135962636225
4857,15431,111,2016,1,4744,21.079258010118043
4858,15432,132,2016,1,427,234.192037470726
4859,15437,1311,2017,1,2573,38.8651379712398
4860,15437,1972,2017,1,2573,38.8651379712398
4861,15445,1311,2018,1,2693,37.13330857779428
4862,15445,1839,2015,1,2693,37.13330857779428
4863,15456,111,2018,1,2976,33.60215053763441
4864,15458,193,2015,1,2379,42.034468263976464
4865,15459,1963,2016,1,1763,56.72149744753262
4866,15461,160,2017,1,4333,23.078698361412417
4867,15462,1311,2016,1,398,251.25628140703517
4868,15468,1231,2015,1,2303,43.421623968736434
4869,15478,1311,2015,1,6446,15.513496742165684
4870,15478,1311,2017,1,6446,15.513496742165684
4871,15478,132,2016,1,6446,15.513496742165684
4872,15479,111,2017,2,2113,94.6521533364884
4873,15479,1311,2017,1,2113,47.3260766682442
4874,15479,1978,2017,1,2113,47.3260766682442
4875,15490,111,2015,1,628,159.23566878980893
4876,15501,1311,2015,1,16861,5.930846331771544
4877,15501,1311,2016,1,16861,5.930846331771544
4878,15521,1311,2017,1,1872,53.41880341880342
4879,15522,111,2018,1,12036,8.308408109006313
4880,15522,1311,2015,1,12036,8.308408109006313
4881,15522,1311,2016,1,12036,8.308408109006313
4882,15522,1311,2018,1,12036,8.308408109006313
4883,15522,133,2018,1,12036,8.308408109006313
4884,15530,111,2017,1,5368,18.628912071535023
4885,15530,111,2018,1,5368,18.628912071535023
4886,15533,1311,2017,1,1370,72.99270072992701
4887,15537,1311,2016,1,7952,12.575452716297788
4888,15537,133,2015,1,7952,12.575452716297788
4889,15538,1311,2018,1,824,121.35922330097087
4890,15557,1972,2017,1,3684,27.14440825190011
4891,15601,111,2016,2,59483,3.3623051964426813
4892,15601,111,2018,1,59483,1.6811525982213407
4893,15601,1311,2015,2,59483,3.3623051964426813
4894,15601,1311,2018,1,59483,1.6811525982213407
4895,15601,143,2015,1,59483,1.6811525982213407
4896,15601,1972,2015,1,59483,1.6811525982213407
4897,15613,111,2015,1,13933,7.177205196296562
4898,15613,1311,2015,1,13933,7.177205196296562
4899,15613,132,2015,1,13933,7.177205196296562
4900,15613,133,2017,1,13933,7.177205196296562
4901,15613,1972,2018,1,13933,7.177205196296562
4902,15622,111,2016,1,1387,72.09805335255948
4903,15622,111,2017,1,1387,72.09805335255948
4904,15622,1311,2017,1,1387,72.09805335255948
4905,15622,1834,2016,1,1387,72.09805335255948
4906,15623,111,2017,1,762,131.23359580052494
4907,15626,111,2016,1,5105,19.58863858961802
4908,15626,138,2018,1,5105,19.58863858961802
4909,15628,1972,2016,1,525,190.47619047619048
4910,15631,1311,2018,1,1075,93.0232558139535
4911,15632,111,2017,1,9363,10.680337498664958
4912,15632,1311,2016,1,9363,10.680337498664958
4913,15632,1311,2018,2,9363,21.360674997329916
4914,15632,1520,2018,1,9363,10.680337498664958
4915,15632,162,2016,1,9363,10.680337498664958
4916,15632,1831,2017,1,9363,10.680337498664958
4917,15632,1961,2018,1,9363,10.680337498664958
4918,15642,111,2015,1,45286,2.2081879609592368
4919,15642,111,2016,2,45286,4.4163759219184735
4920,15642,111,2018,2,45286,4.4163759219184735
4921,15644,111,2016,1,18836,5.308982798895732
4922,15644,111,2017,1,18836,5.308982798895732
4923,15646,111,2015,1,233,429.18454935622316
4924,15650,111,2015,1,28432,3.517163759144626
4925,15650,111,2018,2,28432,7.034327518289252
4926,15650,124,2015,1,28432,3.517163759144626
4927,15650,1311,2015,1,28432,3.517163759144626
4928,15650,1311,2016,1,28432,3.517163759144626
4929,15650,1311,2017,3,28432,10.551491277433877
4930,15650,1971,2018,1,28432,3.517163759144626
4931,15650,1972,2015,1,28432,3.517163759144626
4932,15655,111,2018,1,423,236.4066193853428
4933,15658,111,2016,1,8916,11.215791834903543
4934,15658,132,2015,1,8916,11.215791834903543
4935,15658,193,2015,1,8916,11.215791834903543
4936,15658,1972,2016,1,8916,11.215791834903543
4937,15668,1311,2015,1,13139,7.610929294466855
4938,15668,1311,2018,1,13139,7.610929294466855
4939,15672,111,2015,1,3334,29.994001199760046
4940,15672,111,2016,1,3334,29.994001199760046
4941,15672,1311,2016,1,3334,29.994001199760046
4942,15672,194,2017,1,3334,29.994001199760046
4943,15672,1972,2015,1,3334,29.994001199760046
4944,15679,133,2015,1,3343,29.91325157044571
4945,15683,1231,2015,1,8248,12.124151309408342
4946,15683,1311,2017,1,8248,12.124151309408342
4947,15691,133,2015,1,70,1428.5714285714284
4948,15697,132,2018,1,3038,32.91639236339697
4949,15697,160,2016,1,3038,32.91639236339697
4950,15701,111,2015,1,34704,2.8815122176118027
4951,15701,111,2016,1,34704,2.8815122176118027
4952,15701,111,2018,2,34704,5.763024435223605
4953,15701,1311,2015,1,34704,2.8815122176118027
4954,15701,132,2017,1,34704,2.8815122176118027
4955,15701,162,2016,1,34704,2.8815122176118027
4956,15701,1729,2015,1,34704,2.8815122176118027
4957,15701,1972,2015,1,34704,2.8815122176118027
4958,15714,2810,2015,1,5323,18.786398647379297
4959,15717,10,2015,1,10847,9.21913893242371
4960,15717,1972,2016,1,10847,9.21913893242371
4961,15717,1972,2018,1,10847,9.21913893242371
4962,15728,1972,2015,1,3701,27.01972439881113
4963,15747,111,2016,1,2027,49.3339911198816
4964,15748,132,2018,1,7060,14.164305949008497
4965,15748,1839,2015,1,7060,14.164305949008497
4966,15757,111,2016,1,1618,61.80469715698393
4967,15759,161,2018,1,3004,33.288948069241016
4968,15762,132,2015,1,823,121.5066828675577
4969,15767,10,2015,1,14668,6.817562039814562
4970,15767,1311,2018,1,14668,6.817562039814562
4971,15771,111,2018,1,991,100.90817356205852
4972,15774,1311,2017,1,3029,33.01419610432486
4973,15801,111,2015,1,19270,5.1894135962636225
4974,15801,111,2016,1,19270,5.1894135962636225
4975,15801,111,2017,1,19270,5.1894135962636225
4976,15801,1311,2015,1,19270,5.1894135962636225
4977,15801,1311,2017,1,19270,5.1894135962636225
4978,15801,1311,2018,1,19270,5.1894135962636225
4979,15801,1319,2016,1,19270,5.1894135962636225
4980,15801,160,2015,1,19270,5.1894135962636225
4981,15801,1971,2015,1,19270,5.1894135962636225
4982,15823,1728,2017,1,1431,69.88120195667365
4983,15824,111,2016,1,5407,18.494544109487702
4984,15824,1972,2017,1,5407,18.494544109487702
4985,15825,111,2016,1,9562,10.458063166701528
4986,15825,111,2017,1,9562,10.458063166701528
4987,15825,1311,2015,3,9562,31.37418950010458
4988,15825,1311,2016,1,9562,10.458063166701528
4989,15825,1311,2018,1,9562,10.458063166701528
4990,15825,1729,2015,1,9562,10.458063166701528
4991,15829,1520,2017,1,1274,78.49293563579279
4992,15834,111,2015,1,4533,22.060445621001545
